vend_lon,vend_lat
-118.4104684,34.2767691
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2763288,34.0527539
-118.2549866,34.0388915
-118.2915033,33.990492
-118.1669736,34.0224417
-118.2565086,34.0057592
-118.2522071,34.0352439
-118.2914872,33.9891116
-118.2565086,34.0057592
-118.2832823,34.0593754
-118.2763288,34.0527539
-118.2605574,34.0781593
-118.2832823,34.0593754
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2908909,34.0924282
-118.2914872,33.9891116
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.5220998,34.2358245
-118.2908909,34.0924282
-118.5220998,34.2358245
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.1669736,34.0224417
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2832823,34.0593754
-118.2565086,34.0057592
-118.1669736,34.0224417
-118.5220998,34.2358245
-118.2565086,34.0057592
-118.5220998,34.2358245
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.5220998,34.2358245
-118.2914872,33.9891116
-118.322578,34.1192443
-118.5220998,34.2358245
-118.1669736,34.0224417
-118.2565086,34.0057592
-118.1669736,34.0224417
-118.4104684,34.2767691
-118.2605574,34.0781593
-118.2605574,34.0781593
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.2914872,33.9891116
-118.2922461,33.7360619
-118.2763288,34.0527539
-118.1669736,34.0224417
-118.5220998,34.2358245
-118.2117682,34.0736835
-118.2117682,34.0736835
-118.2832823,34.0593754
-118.2117257,34.0297895
-118.2171632,34.0492967
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.2744419,34.0561389
-118.1669736,34.0224417
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2114597,34.0415707
-118.2117682,34.0736835
-118.3286614,34.0928092
-118.5220998,34.2358245
-118.2565086,34.0057592
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.1937395,33.7700504
-118.2832823,34.0593754
-118.2908909,34.0924282
-118.2965579,34.0577297
-118.2908909,34.0924282
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.4104684,34.2767691
-118.5220998,34.2358245
-118.2914872,33.9891116
-118.2763288,34.0527539
-118.1669736,34.0224417
-118.2922461,33.7360619
-118.2763288,34.0527539
-118.3286614,34.0928092
-118.2922461,33.7360619
-118.3286614,34.0928092
-118.2914872,33.9891116
-118.2794275,34.0584285
-118.2919728,33.9273309
-118.2739904,34.0010632
-118.2922461,33.7360619
-118.2556127,34.0361
-118.2832823,34.0593754
-118.2556127,34.0361
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.2832823,34.0593754
-118.2739904,34.0010632
-118.2556127,34.0361
-118.2556127,34.0361
-118.1669736,34.0224417
-118.2522071,34.0352439
-118.4104684,34.2767691
-118.1669736,34.0224417
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.2920317,34.0904958
-118.3008918,34.0597117
-118.5220998,34.2358245
-118.2794275,34.0584285
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2914872,33.9891116
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2117257,34.0297895
-118.1669736,34.0224417
-118.2565086,34.0057592
-118.2117257,34.0297895
-118.3009157,34.0577067
-118.2914914,33.9891282
-118.2914872,33.9891116
-118.5220998,34.2358245
-118.3009157,34.0577067
-118.5220998,34.2358245
-118.4104684,34.2767691
-118.2565086,34.0057592
-118.4104684,34.2767691
-118.2739904,34.0010632
-118.2565086,34.0057592
-118.317711,34.0188775
-118.2763288,34.0527539
-118.5220998,34.2358245
-118.2763288,34.0527539
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2200712,33.8958492
-118.2565086,34.0057592
-118.2914872,33.9891116
-118.2521168,33.989767
-118.2914872,33.9891116
-118.3286614,34.0928092
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.4911912,34.0194543
-118.1669736,34.0224417
-118.2914872,33.9891116
-118.3286614,34.0928092
-118.2914872,33.9891116
-118.3009157,34.0577067
-118.5220998,34.2358245
-118.1669736,34.0224417
-118.2908909,34.0924282
-118.2965579,34.0577297
-118.3009157,34.0577067
-118.2922461,33.7360619
-118.2565086,34.0057592
-118.2832823,34.0593754
-118.5220998,34.2358245
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.3009157,34.0577067
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2556127,34.0361
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2556127,34.0361
-118.2739904,34.0010632
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2739904,34.0010632
-118.291674,34.0617915
-118.1669736,34.0224417
-118.2556127,34.0361
-118.2832823,34.0593754
-118.2739904,34.0010632
-118.1669736,34.0224417
-118.274882,34.0595353
-118.2522071,34.0352439
-118.2832823,34.0593754
-117.922058,34.0354935
-118.2832823,34.0593754
-118.2605574,34.0781593
-118.2739904,34.0010632
-118.2922461,33.7360619
-118.2922461,33.7360619
-118.5220998,34.2358245
-118.2922461,33.7360619
-118.2565086,34.0057592
-118.2763288,34.0527539
-118.2565086,34.0057592
-117.9495083,34.0200114
-118.2832823,34.0593754
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.1669736,34.0224417
-118.2565086,34.0057592
-118.2832823,34.0593754
-118.2763288,34.0527539
-118.2908909,34.0924282
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.2908909,34.0924282
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2563969,34.0055456
-118.5220998,34.2358245
-118.2565086,34.0057592
-118.5220998,34.2358245
-118.4104684,34.2767691
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.2565086,34.0057592
-118.5220998,34.2358245
-118.2763288,34.0527539
-118.3286614,34.0928092
-118.2832823,34.0593754
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.4104684,34.2767691
-118.291674,34.0617915
-118.1669736,34.0224417
-118.2914872,33.9891116
-118.2965579,34.0577297
-118.2965579,34.0577297
-118.1669736,34.0224417
-118.2763288,34.0527539
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2965579,34.0577297
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.2908909,34.0924282
-118.3286614,34.0928092
-118.2832823,34.0593754
-118.2908909,34.0924282
-118.5220998,34.2358245
-118.2908909,34.0924282
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.2918911,33.9703262
-118.2481287,33.9744592
-118.2832823,34.0593754
-118.2481287,33.9744592
-118.250223,34.0339683
-118.2739904,34.0010632
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2965579,34.0577297
-118.1669736,34.0224417
-118.2557214,34.0271208
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.2739904,34.0010632
-118.2832823,34.0593754
-118.2522071,34.0352439
-118.2914872,33.9891116
-118.2922461,33.7360619
-118.2914872,33.9891116
-118.2908909,34.0924282
-118.3008918,34.0597117
-118.2908909,34.0924282
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.2739904,34.0010632
-118.2914872,33.9891116
-118.2908909,34.0924282
-118.2965579,34.0577297
-118.2763288,34.0527539
-118.2832823,34.0593754
-118.2908909,34.0924282
-118.2739904,34.0010632
-118.2739904,34.0010632
-118.2565086,34.0057592
-118.2739904,34.0010632
-118.4104684,34.2767691
-118.2739904,34.0010632
-118.3286614,34.0928092
-118.2739904,34.0010632
-118.5220998,34.2358245
-118.2908909,34.0924282
-118.1786407,34.0735812
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.3286614,34.0928092
-118.2965579,34.0577297
-118.2739904,34.0010632
-118.2763288,34.0527539
-118.2832823,34.0593754
-118.2908909,34.0924282
-118.2522071,34.0352439
-118.2763288,34.0527539
-118.2739904,34.0010632
-118.2565086,34.0057592
-118.2739904,34.0010632
-118.2763288,34.0527539
-118.4104684,34.2767691
-118.340257,34.1017052
-118.3559543,34.048436
-118.2565493,34.0344417
-118.2540267,34.0327798
-118.2540267,34.0327798
-118.2350822,34.1138974
-118.2911659,34.0650052
-118.291235,34.0689554
-118.2517486,34.0343969
-77.8868117,34.2103894
-118.1843898,34.1154946
-118.2436596,34.0522265
-118.1843898,34.1154946
-118.0983111,34.1677062
-118.3812562,34.2279298
-118.1759041,34.040568
-118.1058333,34.0961111
-118.3901905,34.2706722
-118.2250725,33.9816812
-118.4266811,34.2627702
-118.1503488,34.1161196
-118.1831538,34.0497667
-118.2832823,34.0593754
-118.2605272,34.0776187
-118.2763288,34.0527539
-118.3234759,34.0106702
-118.2087391,34.047225
-118.2117257,34.0297895
-118.1786407,34.0735812
-118.6058609,34.208254
-118.1843898,34.1154946
-118.3718785,34.0641069
-118.2961577,34.0981455
-118.2193901,34.0280561
-118.3812562,34.187044
-81.5157535,27.6648274
-118.2506416,34.0384396
-118.2761736,34.0569357
-117.867653,33.7454725
-118.1663917,33.7882501
-118.2436596,34.0522265
-118.2739541,33.9906854
-73.8648268,40.8447819
-118.451357,34.1898566
-118.2771361,34.0560058
-118.1514588,33.9652918
-118.2782145,33.9542695
-118.35939,34.1721693
-117.144553,32.7341479
-118.2522071,34.0352439
-118.2935891,34.091341
-118.3007534,34.0635745
-118.3089624,33.8883487
-118.2540056,33.9592601
-118.2731269,34.0580432
-118.2436733,33.8898146
-118.3666715,34.051546
-118.248825,34.059963
-118.4104684,34.2767691
-118.2942,34.1365544
-118.1843898,34.1154946
-118.2517828,34.0487969
-118.2672541,34.0430175
-118.2517828,34.0487969
-118.4911912,34.0194543
-118.2436596,34.0522265
-118.200656,34.1031022
-118.2497386,33.9972599
-118.1505572,34.018143
-118.3387191,34.1015539
-118.2607788,33.9602076
-118.2502737,34.0468575
-118.3337426,34.0569123
-118.3234759,34.0106702
-118.2608789,34.003914
-118.225257,33.9812544
-118.2915682,34.0073146
-118.246203,34.0472543
-118.4104684,34.2767691
-118.2436596,34.0522265
-118.2827345,33.9143679
-117.9389526,34.0686208
-118.3812562,34.187044
-118.2279963,34.0952547
-118.3769881,34.1671665
-118.2008551,34.1056412
-117.7499909,34.055103
-118.2250725,33.9816812
-118.173141,34.0772757
-118.3234759,34.0106702
-118.230073,34.003903
-118.0096728,34.0672315
-118.442596,34.0412085
-118.1669736,34.0224417
-118.1947944,34.0586224
-118.1934178,33.7651357
-118.1670289,34.0405994
-118.2132268,33.9241026
-118.1639107,34.0231167
-117.7499909,34.055103
-118.1416996,33.9700415
-118.5360517,34.2011141
-118.4911912,34.0194543
-118.2914872,33.9891116
-118.1705498,34.0212882
-118.3090097,33.9599596
-118.1669736,34.0224417
-118.0275667,34.0686206
-118.2436197,33.9671978
-118.2914872,33.9891116
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.2763288,34.0527539
-118.2914872,33.9891116
-118.26535,33.996723
-118.3234759,34.0106702
-118.2914872,33.9891116
-118.2965579,34.0577297
-118.2914872,33.9891116
-118.2965579,34.0577297
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2965579,34.0577297
-118.2965579,34.0577297
-118.2732987,33.9653363
-118.2738564,33.9932176
-118.3234759,34.0106702
-118.1937395,33.7700504
-118.3234759,34.0106702
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.2965579,34.0577297
-118.3234759,34.0106702
-118.2937583,34.000628
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3286614,34.0928092
-118.1843898,34.1154946
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.2739684,33.9933302
-118.2739684,33.9933302
-118.2763288,34.0527539
-118.2763288,34.0527539
-118.2763288,34.0527539
-118.2763288,34.0527539
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.1937395,33.7700504
-118.3234759,34.0106702
-118.3046915,33.9399781
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2522071,34.0352439
-118.2914872,33.9891116
-118.2732987,33.9653363
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2914872,33.9891116
-118.2522071,34.0352439
-118.3286614,34.0928092
-118.2914872,33.9891116
-118.2732987,33.9653363
-118.3234759,34.0106702
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2522071,34.0352439
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2117257,34.0297895
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.4104684,34.2767691
-118.3234759,34.0106702
-118.2522071,34.0352439
-118.3234759,34.0106702
-118.1937395,33.7700504
-118.2522071,34.0352439
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.1977956,34.0345306
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2522071,34.0352439
-118.2920317,34.0904958
-118.317711,34.0188775
-118.2914872,33.9891116
-118.3286614,34.0928092
-118.3234759,34.0106702
-118.2605574,34.0781593
-118.1669736,34.0224417
-118.2637951,34.0177004
-118.1669736,34.0224417
-118.2522071,34.0352439
-118.1669736,34.0224417
-118.2522071,34.0352439
-118.3403506,34.0181993
-118.1937395,33.7700504
-118.2522071,34.0352439
-118.1937395,33.7700504
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.081733,33.9022367
-118.322578,34.1192443
-118.3008918,34.0597117
-118.3559543,34.048436
-118.3234759,34.0106702
-118.2522071,34.0352439
-118.322578,34.1192443
-118.3234759,34.0106702
-118.2436596,34.0522265
-118.1669736,34.0224417
-118.3092404,34.0981099
-118.322578,34.1192443
-118.2522071,34.0352439
-118.442425,34.227617
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2522071,34.0352439
-118.1937395,33.7700504
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.1937395,33.7700504
-118.2914872,33.9891116
-118.4104684,34.2767691
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.2914872,33.9891116
-118.330665,33.9890186
-118.3234759,34.0106702
-118.2117257,34.0297895
-118.2914872,33.9891116
-118.2505498,34.0267178
-118.1541632,34.6867846
-118.1937395,33.7700504
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2965579,34.0577297
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.1937395,33.7700504
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2965579,34.0577297
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2117257,34.0297895
-118.2965579,34.0577297
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.1937395,33.7700504
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3286614,34.0928092
-118.3286614,34.0928092
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.4104684,34.2767691
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.1669736,34.0224417
-118.1669736,34.0224417
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2565086,34.0057592
-118.2914872,33.9891116
-118.2965579,34.0577297
-118.2565086,34.0057592
-118.2908909,34.0924282
-118.2919728,33.9273309
-118.4104684,34.2767691
-118.4065964,34.2688725
-118.2965579,34.0577297
-118.3234759,34.0106702
-118.2565086,34.0057592
-118.2522071,34.0352439
-118.2832823,34.0593754
-118.2522071,34.0352439
-77.6341029,36.4283077
-118.2763288,34.0527539
-118.2914872,33.9891116
-118.2637951,34.0177004
-118.2637951,34.0177004
-118.3234759,34.0106702
-118.3406288,33.8358492
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2732987,33.9653363
-118.2565086,34.0057592
-118.3139962,34.0184981
-118.252327,33.989204
-117.9495083,34.0200114
-118.3234759,34.0106702
-88.0638884,30.7362999
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3008918,34.0597117
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.1937395,33.7700504
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.292338,34.0183029
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.2832823,34.0593754
-118.2637951,34.0177004
-118.3234759,34.0106702
-118.2637951,34.0177004
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2605574,34.0781593
-118.2522071,34.0352439
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.1669736,34.0224417
-118.2739684,33.9933302
-118.2739684,33.9933302
-118.2914872,33.9891116
-118.2739684,33.9933302
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.2739684,33.9933302
-118.3234759,34.0106702
-118.2965579,34.0577297
-118.2739687,33.9942239
-118.2739684,33.9933302
-118.2739687,33.9942239
-118.1937395,33.7700504
-118.2914872,33.9891116
-118.2637951,34.0177004
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.1669736,34.0224417
-118.3234759,34.0106702
-118.2739684,33.9933302
-118.2522071,34.0352439
-118.2914872,33.9891116
-118.2914872,33.9891116
-118.3234759,34.0106702
-118.3234759,34.0106702
-118.2637951,34.0177004
-118.2739684,33.9933302
-118.2914872,33.9891116
-118.1937395,33.7700504
-118.4104684,34.2767691
-118.2832823,34.0593754
-118.4104684,34.2767691
-118.2908909,34.0924282
-118.2380432,33.9386361
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2965579,34.0577297
-117.8903397,34.0900091
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.2832823,34.0593754
-118.2914872,33.9891116
-118.1669736,34.0224417
-118.2914872,33.9891116
-118.2832823,34.0593754
-118.3234759,34.0106702
-118.292338,34.0183029
-118.1937395,33.7700504
-72.5778415,44.5588028
-118.2832823,34.0593754
-118.2832823,34.0593754